RowNumber,Geography,Gender,Tenure,Balance,HasCrCard,IsActiveMember,EstimatedSalary,Exited,CreditScoreBin,NumOfProducts,Age
3392,France,Female,3,0.0,False,False,820.46,False,Poor,2,46
3393,Germany,Male,8,96759.42,True,True,174777.98,False,Fair,1,33
3394,France,Male,6,0.0,True,True,8991.17,False,Good,2,30
3395,France,Male,6,0.0,True,True,2797.27,False,Poor,2,29
3396,France,Female,5,0.0,True,False,22303.17,False,Very Good,1,22
3397,France,Male,4,0.0,True,True,197562.08,False,Fair,2,71
3398,France,Male,2,132150.26,True,False,23067.97,False,Exceptional,2,33
3399,France,Male,9,0.0,False,True,190294.12,False,Very Good,2,41
3400,France,Female,6,175443.75,True,False,113167.17,True,Fair,1,31
3401,France,Male,3,78990.15,True,True,124777.14,False,Good,1,31
3402,France,Female,4,113743.37,True,False,124625.08,False,Fair,1,33
3403,France,Female,5,157624.84,True,True,49599.27,False,Good,1,26
3404,France,Female,7,125163.62,True,True,151411.5,False,Fair,2,62
3405,France,Female,2,0.0,True,False,122964.18,False,Poor,1,23
3406,France,Male,9,0.0,True,True,57088.97,False,Good,1,60
3407,Spain,Female,7,80922.75,True,False,7820.78,False,Fair,1,29
3408,France,Male,3,193354.86,True,False,149188.41,False,Fair,2,40
3409,Germany,Female,9,107648.94,True,True,134638.97,False,Exceptional,2,40
3410,Germany,Female,7,131769.04,False,False,184980.23,True,Fair,1,46
3411,Germany,Male,1,138992.48,False,False,122373.42,False,Poor,2,36
3412,France,Female,8,113899.92,False,False,80215.2,False,Good,1,37
3413,Germany,Male,6,114450.32,True,True,14081.64,False,Fair,1,26
3414,France,Male,3,0.0,True,False,199390.45,False,Fair,2,39
3415,France,Female,2,0.0,True,True,7667.48,False,Fair,2,37
3416,Spain,Male,6,63609.92,False,False,74965.61,True,Poor,1,40
3417,France,Male,9,0.0,False,False,30583.95,False,Poor,2,38
3418,France,Female,10,75497.51,False,False,149682.78,False,Fair,1,42
3419,France,Female,2,0.0,True,False,92664.09,False,Very Good,2,42
3420,France,Female,10,0.0,True,True,138423.1,False,Good,2,26
3421,France,Male,1,0.0,True,True,3148.2,False,Good,2,31
3422,France,Female,0,117704.73,True,False,197933.5,False,Fair,1,39
3423,Germany,Male,1,130463.55,True,True,37341.17,False,Good,2,35
3424,Spain,Male,8,46161.18,True,True,79577.4,False,Poor,1,32
3425,Spain,Male,5,0.0,False,False,197602.29,False,Good,2,42
3426,Germany,Male,4,110182.54,True,True,87537.32,False,Very Good,2,43
3427,Spain,Male,10,0.0,False,False,41623.59,False,Fair,2,49
3428,France,Male,9,117221.15,True,False,168280.95,False,Poor,1,41
3429,France,Female,4,0.0,False,False,125986.18,False,Fair,2,35
3430,Germany,Female,9,79120.27,False,False,548.52,True,Good,1,43
3431,France,Male,1,177069.24,True,True,96088.54,False,Fair,2,37
3432,France,Male,3,61636.97,False,False,107787.42,False,Poor,1,36
3433,France,Male,5,0.0,True,False,20510.79,False,Very Good,1,26
3434,Germany,Female,6,104414.03,True,False,192026.02,False,Fair,1,37
3435,France,Male,4,159732.02,True,True,118188.15,False,Good,1,66
3436,Germany,Female,4,89437.03,True,True,189540.95,False,Good,1,34
3437,France,Male,8,0.0,True,True,63736.17,False,Poor,1,41
3438,France,Female,3,0.0,False,False,95740.37,False,Good,1,32
3439,France,Female,3,0.0,True,True,127939.19,False,Poor,2,30
3440,France,Male,7,142400.77,True,True,193438.69,False,Very Good,1,36
3441,France,Female,2,88011.4,True,True,90655.94,True,Good,1,47
3442,France,Male,2,0.0,True,True,12067.39,False,Fair,2,36
3443,Germany,Female,8,154870.28,True,True,54191.38,False,Exceptional,1,30
3444,Spain,Female,4,0.0,True,False,58667.16,True,Fair,2,46
3445,Spain,Male,5,0.0,True,True,35687.43,False,Poor,2,43
3446,Germany,Male,1,118402.25,True,False,14288.93,False,Fair,2,28
3447,France,Male,9,87374.88,True,True,247.36,False,Fair,2,37
3448,Germany,Male,8,105397.8,True,False,78111.84,True,Fair,1,32
3449,Spain,Female,5,125341.69,True,False,79547.39,False,Poor,1,31
3450,Germany,Male,10,129164.88,True,True,193266.72,False,Good,1,49
3451,France,Male,3,141004.46,True,False,105028.46,False,Poor,1,40
3452,France,Female,0,0.0,True,False,116106.52,False,Fair,2,21
3453,France,Male,3,89079.41,True,True,53179.21,True,Very Good,1,57
3454,Germany,Male,9,103604.31,False,False,140947.05,False,Fair,2,40
3455,France,Male,1,182705.05,True,True,171837.06,False,Fair,1,24
3456,France,Male,8,0.0,True,True,123437.05,False,Exceptional,2,29
3457,France,Male,6,94598.48,False,False,197519.66,True,Good,1,33
3458,Spain,Male,8,188241.05,False,False,183058.51,True,Fair,2,36
3459,France,Female,9,0.0,False,False,22710.72,False,Very Good,2,37
3460,France,Female,10,0.0,False,True,69303.15,False,Very Good,2,40
3461,Germany,Male,5,117469.91,False,False,63705.9,False,Poor,2,39
3462,Spain,Male,4,80790.74,True,False,116429.51,False,Very Good,1,35
3463,France,Female,1,107735.93,False,True,58381.77,False,Poor,1,62
3464,Germany,Male,8,133379.41,True,False,177378.66,True,Fair,1,43
3465,Spain,Female,7,168066.87,True,False,35450.53,False,Good,1,37
3466,Germany,Female,2,69014.49,False,False,164621.43,False,Good,2,43
3467,France,Male,4,0.0,True,False,174435.48,False,Very Good,1,28
3468,Germany,Female,1,98548.62,False,True,94047.75,False,Poor,2,42
3469,France,Female,1,0.0,True,True,119087.25,False,Exceptional,2,49
3470,Spain,Female,3,76554.06,True,True,184800.27,False,Good,1,26
3471,France,Female,2,0.0,False,True,75035.48,False,Fair,2,36
3472,France,Female,3,107375.82,True,True,62703.38,False,Fair,1,27
3473,France,Male,9,122417.17,False,True,190882.69,False,Fair,2,40
3474,France,Female,0,0.0,False,True,91981.85,True,Good,1,42
3475,Spain,Male,6,97188.62,False,False,91881.29,False,Good,1,33
3476,France,Male,4,61297.05,True,True,7118.02,False,Very Good,2,31
3477,Spain,Male,1,112666.67,False,False,11710.4,True,Very Good,1,30
3478,Spain,Female,7,0.0,True,True,25904.12,False,Fair,1,40
3479,France,Male,3,157842.07,True,False,86911.49,False,Poor,1,28
3480,France,Male,7,91443.75,True,False,10958.18,False,Poor,1,46
3481,Germany,Female,0,110148.49,True,False,5790.9,True,Fair,1,30
3482,Spain,Female,9,53299.96,True,True,42855.97,False,Good,2,34
3483,Spain,Male,3,0.0,True,True,78915.68,False,Poor,2,37
3484,Spain,Male,6,0.0,True,True,81409.0,False,Poor,2,39
3485,Germany,Male,2,70233.74,True,True,179252.73,False,Very Good,2,28
3486,France,Male,3,0.0,True,False,42171.13,True,Fair,1,33
3487,Spain,Female,10,75212.28,True,False,58965.04,False,Fair,1,25
3488,France,Female,7,41299.03,False,True,102681.32,False,Good,1,31
3489,Spain,Female,3,83286.56,True,False,125553.52,False,Fair,1,35
3490,Spain,Male,10,0.0,False,False,53478.02,False,Fair,2,43
3491,France,Male,6,0.0,False,False,198376.02,True,Poor,1,29
3492,Germany,Male,6,85668.59,True,False,105525.36,False,Poor,1,35
3493,France,Female,7,57327.04,False,True,47349.0,False,Fair,1,45
3494,Spain,Male,3,0.0,True,False,178822.32,False,Fair,2,47
3495,France,Female,7,69609.85,True,True,72127.83,False,Good,1,37
3496,Germany,Male,4,129269.27,True,False,163504.33,False,Fair,1,46
3497,France,Male,1,0.0,True,True,190623.02,False,Very Good,2,27
3498,France,Female,1,165350.61,False,False,140758.07,True,Poor,2,63
3499,France,Female,7,152105.57,False,True,132374.41,False,Good,2,41
3500,France,Male,10,0.0,True,True,53949.98,False,Fair,2,74
3501,France,Female,5,106290.64,True,False,121982.73,False,Exceptional,1,32
3502,Germany,Female,10,100548.67,False,False,136983.77,False,Fair,2,30
3503,Germany,Male,2,106344.95,True,False,114371.33,True,Good,1,46
3504,France,Male,5,137482.19,False,False,62389.35,False,Poor,1,35
3505,France,Female,3,116465.53,False,True,24435.77,False,Poor,1,37
3506,France,Male,1,0.0,True,True,10908.33,False,Fair,1,45
3507,Spain,Male,10,0.0,False,True,90977.48,False,Poor,2,45
3508,France,Male,9,127637.92,True,True,81062.93,False,Very Good,1,36
3509,France,Female,3,0.0,True,True,61230.83,False,Poor,2,34
3510,France,Male,1,0.0,True,True,126837.72,False,Very Good,1,37
3511,France,Male,2,81951.74,True,False,115668.53,False,Poor,2,35
3512,France,Female,5,147531.82,True,True,38819.45,False,Very Good,1,42
3513,Spain,Male,3,0.0,True,True,86994.54,False,Exceptional,2,18
3514,France,Female,10,135120.72,False,False,195204.99,False,Very Good,1,33
3515,Spain,Female,2,0.0,False,False,131301.74,False,Fair,1,32
3516,Spain,Female,8,0.0,False,True,100835.19,False,Fair,2,37
3517,France,Female,7,0.0,True,True,198969.78,False,Fair,2,34
3518,Spain,Male,1,0.0,False,False,41542.95,False,Very Good,2,18
3519,France,Female,5,0.0,False,False,118272.07,False,Fair,2,39
3520,Spain,Female,5,28082.95,True,False,69586.27,True,Fair,1,41
3521,France,Female,10,0.0,True,False,149629.13,True,Poor,2,43
3522,Spain,Male,4,111087.5,False,True,146680.25,False,Fair,1,49
3523,France,Female,9,0.0,True,True,132809.18,False,Fair,2,38
3524,France,Male,6,127120.07,True,False,28707.69,False,Exceptional,1,35
3525,France,Female,7,115651.6,True,True,104706.29,False,Very Good,2,35
3526,Germany,Male,4,77743.01,True,False,75335.68,False,Fair,2,31
3527,France,Female,9,0.0,True,False,136827.96,False,Very Good,2,30
3528,France,Male,7,71996.09,True,True,139065.94,False,Exceptional,1,69
3529,France,Male,5,61581.97,True,True,70179.91,False,Good,1,28
3530,France,Female,5,0.0,True,False,116160.04,False,Fair,2,24
3531,Spain,Female,5,0.0,True,False,83008.49,True,Poor,3,42
3532,France,Female,8,87873.39,False,False,188484.52,True,Poor,1,84
3533,Germany,Female,0,105617.73,True,True,133699.82,True,Very Good,2,37
3534,France,Female,5,0.0,False,True,72172.13,True,Good,1,42
3535,Germany,Female,4,148770.61,True,True,191057.76,False,Good,2,44
3536,Spain,Male,5,94901.09,True,True,48233.75,False,Fair,1,37
3537,France,Male,7,174851.9,True,True,79178.31,False,Poor,1,29
3538,France,Male,7,0.0,True,True,162347.05,False,Fair,2,59
3539,Germany,Female,2,120847.11,True,False,7611.61,True,Poor,1,43
3540,France,Male,6,0.0,True,False,88890.05,False,Fair,1,42
3541,France,Male,5,0.0,False,False,63833.09,False,Good,1,43
3542,Spain,Female,4,103267.8,True,True,78310.04,False,Exceptional,1,67
3543,Spain,Female,4,109699.08,True,True,37898.91,False,Good,1,34
3544,France,Male,8,135133.39,False,True,179521.24,True,Good,1,49
3545,Spain,Male,1,0.0,True,False,130726.96,False,Good,1,33
3546,France,Female,8,137649.47,False,False,198714.29,False,Poor,1,32
3547,Spain,Male,6,113567.94,True,False,89543.25,False,Poor,1,43
3548,Spain,Female,6,0.0,False,False,2423.9,True,Fair,2,35
3549,Germany,Male,5,141547.26,False,True,180326.83,False,Very Good,2,37
3550,France,Female,5,62055.17,True,False,166305.16,True,Good,3,61
3551,Germany,Male,4,131156.76,True,False,29883.63,False,Fair,1,51
3552,France,Male,6,134837.58,True,False,192029.19,False,Fair,1,31
3553,France,Female,3,0.0,True,False,1710.89,False,Exceptional,2,39
3554,Spain,Male,4,104784.23,True,False,135163.76,True,Very Good,1,40
3555,Spain,Male,1,0.0,False,True,84927.42,False,Fair,2,36
3556,France,Female,1,156948.41,True,True,149912.28,True,Poor,1,36
3557,France,Female,6,147751.75,True,False,88206.04,True,Fair,1,60
3558,France,Male,1,124619.33,False,True,163667.56,False,Good,2,34
3559,France,Male,4,124182.21,False,False,100153.43,False,Very Good,1,41
3560,France,Female,7,142028.36,True,False,32275.09,True,Fair,1,64
3561,France,Male,8,0.0,False,False,65501.91,True,Exceptional,1,44
3562,Germany,Female,10,125837.86,True,False,189392.66,False,Good,2,31
3563,Germany,Female,9,117160.32,True,True,116069.24,True,Poor,1,34
3564,Spain,Female,8,0.0,False,True,139861.53,False,Poor,2,61
3565,France,Male,5,97565.74,False,False,144184.06,True,Exceptional,1,51
3566,Spain,Female,5,0.0,False,True,157888.5,False,Good,2,30
3567,Spain,Female,3,104833.79,False,False,71911.3,False,Very Good,1,25
3568,Spain,Female,2,101675.22,True,False,45033.75,False,Poor,2,31
3569,Spain,Male,3,0.0,False,True,150465.93,False,Good,2,20
3570,France,Female,8,0.0,True,False,126381.6,True,Good,1,50
3571,France,Male,2,174701.05,True,False,90189.72,True,Good,1,46
3572,Germany,Male,6,71142.77,True,False,122433.09,False,Fair,2,36
3573,Germany,Male,3,108805.42,False,True,123825.83,False,Good,2,31
3574,France,Male,4,0.0,True,True,11426.7,False,Good,2,68
3575,France,Female,4,0.0,True,True,114951.42,False,Poor,1,32
3576,France,Female,9,116037.76,False,True,184636.05,False,Fair,1,66
3577,France,Male,8,0.0,True,True,91055.27,False,Fair,2,28
3578,France,Male,2,80673.96,True,False,93991.65,False,Very Good,2,23
3579,Germany,Female,1,124640.51,True,False,116511.12,True,Good,1,39
3580,Germany,Male,9,182275.23,True,False,190631.23,False,Very Good,2,31
3581,Germany,Female,5,98635.77,True,False,199970.74,False,Fair,1,41
3582,France,Male,5,0.0,True,False,139947.17,False,Fair,2,33
3583,France,Male,4,0.0,True,False,8816.37,False,Good,1,35
3584,Spain,Male,8,79757.21,True,False,135650.72,True,Poor,1,43
3585,Germany,Male,8,53053.76,False,True,24577.34,False,Poor,1,28
3586,France,Male,7,120911.75,True,True,131249.46,False,Very Good,2,28
3587,France,Male,4,115285.85,True,False,140126.17,False,Exceptional,1,55
3588,France,Male,2,0.0,True,False,168219.75,False,Good,2,41
3589,Spain,Male,3,221532.8,True,False,171867.08,False,Poor,1,40
3590,France,Female,4,105056.13,False,False,70613.52,False,Poor,1,51
3591,France,Male,3,88363.03,False,True,117946.3,False,Good,1,37
3592,France,Male,2,123757.52,True,False,84872.66,False,Very Good,2,29
3593,Spain,Male,5,123959.97,True,True,60590.72,True,Good,1,56
3594,Germany,Female,10,114822.64,False,True,8444.5,False,Poor,1,62
3595,Germany,Female,9,145219.3,True,False,159132.83,False,Fair,1,37
3596,Germany,Female,5,106807.64,True,True,76998.69,False,Good,1,32
3597,France,Male,0,148159.71,False,False,55835.66,False,Fair,1,36
3598,Germany,Female,1,99745.95,True,False,177524.19,False,Very Good,1,40
3599,Germany,Female,8,156282.79,True,False,45985.52,False,Good,1,37
3600,France,Male,7,0.0,True,False,60297.72,False,Fair,2,41
3601,France,Female,6,0.0,False,True,194421.12,True,Poor,2,57
3602,France,Male,6,0.0,True,False,93568.77,True,Fair,1,50
3603,Spain,Male,2,0.0,True,True,34702.92,False,Fair,1,77
3604,France,Female,7,121376.15,True,False,54473.6,True,Very Good,2,47
3605,France,Male,4,111582.11,False,False,113943.17,False,Fair,1,33
3606,Germany,Female,10,129417.82,True,False,153727.32,False,Fair,1,34
3607,France,Female,1,0.0,True,True,19116.97,False,Poor,2,26
3608,France,Male,5,0.0,False,True,112554.68,False,Good,2,37
3609,France,Female,7,0.0,True,False,47318.75,False,Good,1,36
3610,Germany,Male,6,94607.08,True,False,36690.49,False,Exceptional,1,40
3611,France,Female,1,131368.3,True,False,106918.67,True,Fair,1,56
3612,France,Female,8,166883.07,False,True,194563.65,False,Very Good,2,21
3613,Spain,Female,3,0.0,True,False,91086.73,False,Fair,2,37
3614,Germany,Male,6,172812.72,True,True,108008.65,False,Fair,2,25
3615,Germany,Female,0,126606.63,True,True,172363.52,False,Poor,2,36
3616,France,Male,9,134950.19,False,False,178587.36,True,Poor,3,46
3617,France,Female,6,96956.1,True,False,31907.44,True,Very Good,1,60
3618,Germany,Female,4,107601.79,True,False,18922.18,True,Very Good,1,29
3619,Germany,Female,8,92060.06,True,False,147222.95,True,Poor,1,46
3620,France,Male,0,0.0,True,False,1474.79,False,Good,2,33
3621,France,Male,4,0.0,True,True,24924.92,False,Very Good,2,41
3622,France,Male,9,137688.71,True,True,46884.1,False,Good,1,36
3623,Spain,Male,8,85845.43,True,True,128918.42,False,Fair,2,55
3624,Germany,Male,6,125552.96,True,False,105291.26,False,Good,1,27
3625,France,Female,1,167298.42,False,True,145381.65,False,Fair,1,33
3626,Spain,Male,4,55732.92,True,True,103792.53,False,Poor,2,31
3627,Germany,Female,6,110689.07,True,True,71121.04,True,Very Good,1,37
3628,Spain,Female,7,98544.11,True,True,52327.57,False,Fair,1,39
3629,Germany,Female,8,178317.6,False,False,197428.64,False,Poor,1,35
3630,France,Female,8,115713.84,False,False,83210.84,False,Good,2,48
3631,France,Male,9,143267.14,False,False,193099.43,False,Fair,2,46
3632,Spain,Male,5,89750.21,True,False,193008.52,False,Good,1,19
3633,Spain,Female,3,116576.45,True,False,157567.37,False,Poor,1,26
3634,Germany,Female,8,143001.5,True,False,108977.5,False,Exceptional,2,47
3635,France,Male,7,157761.56,False,False,147759.84,False,Good,1,23
3636,France,Female,5,0.0,True,True,27528.4,False,Very Good,2,37
3637,Spain,Male,4,103430.11,False,True,36479.27,False,Fair,2,31
3638,Spain,Female,0,0.0,True,False,31726.76,True,Exceptional,1,52
3639,Spain,Male,5,0.0,False,False,96398.51,False,Poor,2,27
3640,Germany,Female,8,115115.38,True,False,139558.6,True,Good,1,48
3641,Germany,Female,0,122501.28,True,True,95007.8,False,Fair,2,39
3642,Spain,Male,3,0.0,True,True,101663.47,False,Fair,1,62
3643,France,Male,6,0.0,True,True,106197.44,False,Very Good,2,42
3644,France,Male,3,146758.24,True,False,48466.89,False,Good,1,45
3645,France,Female,3,0.0,True,True,151978.36,False,Fair,2,32
3646,France,Male,3,0.0,False,True,13288.46,True,Very Good,1,55
3647,France,Female,9,110738.89,True,False,22666.77,True,Very Good,1,70
3648,France,Male,2,94203.8,False,True,102391.06,False,Good,1,67
3649,France,Male,8,105792.49,False,True,67830.2,True,Poor,1,47
3650,France,Male,4,153198.23,True,True,92090.36,False,Fair,1,41
3651,France,Male,3,0.0,False,False,141023.01,False,Poor,2,38
3652,France,Male,10,61811.23,True,True,104222.8,False,Good,1,79
3653,France,Male,8,101116.06,True,False,196395.05,False,Poor,1,34
3654,Germany,Female,0,74458.25,False,True,6866.31,False,Good,1,46
3655,Germany,Male,8,142871.27,False,False,77737.86,False,Poor,2,33
3656,Germany,Male,6,98585.94,False,True,106116.84,False,Very Good,2,35
3657,France,Female,6,0.0,True,True,117948.0,True,Very Good,1,37
3658,France,Male,7,0.0,True,True,184581.68,False,Good,2,30
3659,France,Female,3,80764.03,True,False,199378.58,True,Good,1,43
3660,France,Female,9,144801.97,False,True,12483.39,True,Poor,1,42
3661,Spain,Male,2,0.0,True,False,22404.64,False,Poor,2,27
3662,Germany,Male,7,110053.62,True,True,92887.06,False,Poor,2,35
3663,France,Female,5,118890.81,False,True,145157.97,False,Fair,1,28
3664,France,Male,5,0.0,True,False,134889.95,True,Good,1,31
3665,Germany,Female,0,151218.98,True,True,109309.29,False,Very Good,1,37
3666,France,Male,9,150507.21,False,True,169964.12,False,Good,1,42
3667,Spain,Female,9,0.0,True,True,26327.42,False,Good,2,21
3668,Germany,Male,4,131023.76,False,False,55072.93,False,Poor,2,33
3669,Germany,Female,2,122314.5,False,False,68574.88,True,Fair,1,44
3670,France,Male,2,0.0,True,True,41671.81,False,Fair,2,29
3671,France,Male,4,0.0,True,True,12409.01,False,Exceptional,2,28
3672,Germany,Female,6,111739.4,False,True,68367.18,False,Fair,2,52
3673,France,Male,6,113882.31,True,True,74564.41,False,Very Good,1,43
3674,France,Male,7,98148.61,True,False,26843.76,False,Very Good,1,24
3675,France,Female,9,0.0,True,False,156774.75,False,Fair,2,32
3676,France,Male,1,59271.82,True,True,46019.43,False,Good,1,32
3677,France,Female,2,0.0,False,True,145411.39,False,Good,2,31
3678,Spain,Male,2,0.0,True,True,158268.84,False,Fair,2,33
3679,France,Male,10,69413.44,True,True,74637.57,False,Very Good,1,30
3680,Spain,Male,7,160599.06,True,True,28391.52,False,Fair,2,25
3681,Spain,Male,3,0.0,True,True,144385.54,False,Exceptional,1,22
3682,France,Female,2,147803.48,True,False,95181.06,True,Good,1,40
3683,Spain,Male,8,0.0,True,True,15627.51,False,Fair,2,44
3684,France,Female,9,170228.59,False,False,148477.57,True,Poor,2,52
3685,France,Female,2,133111.73,False,True,79957.95,False,Poor,1,35
